topic_num,topic_title,subtitle,part,no,en,vi
17,Shark tank,Is the business scalable?,sentence,10,"Because yesterday you couldn't explain to me how it works, sorry but I'm out.","Vì hôm qua cậu đã không thể giải thích với tôi về cách mà nó ""work"", xin lỗi nhưng mà tôi rút."
17,Shark tank,Is the business scalable?,monologue,1,"Hi sharks, my name is Morgan, I'm the founder and CEO of Lowland coffee.","Hi các sharks, tên em là Morgan, em là người sáng lập và là CEO của Lowland coffee."
17,Shark tank,Is the business scalable?,monologue,2,I'm here seeking 2 billion in exchange for 10% equity in my company.,Em tới đây tìm kiếm 2 tỉ đổi lấy 10% giá trị tài sản trong công ty em.
17,Shark tank,Is the business scalable?,monologue,3,I was born and raised in California but I love Vietnamese coffee because I have a sweet tooth.,Em được sinh ra và nuôi dưỡng ở Cali nhưng em lại thích cà phê Việt Nam vì em rất là hảo ngọt.
17,Shark tank,Is the business scalable?,monologue,4,"If you're not familiar with this, it's just normal black coffee mixed with condensed milk.","Nếu mọi người không quen với cái này, thì nó chỉ là cà phê đen bình thường được trộn với sữa đặc thôi."
17,Shark tank,Is the business scalable?,monologue,5,"But trust me, it's out of this world.","Nhưng mà tin em đi, nó ngon tuyệt trần luôn."
17,Shark tank,Is the business scalable?,monologue,6,"Actually, we cannot have a productive day without a cup of coffee.","Thực ra, chúng ta không thể có một ngày năng suất mà thiếu một ly cà phê được."
17,Shark tank,Is the business scalable?,monologue,7,"Therefore, we usually complain that, like, ""I'm sick of the tasteless coffee from Starbucks.""","Do đó, chúng ta hay kêu ca rằng, kiểu, ""tao chán cái cà phê vô vị của Starbucks lắm rồi."""
17,Shark tank,Is the business scalable?,monologue,8,Sounds familiar?,Nghe quen không?
17,Shark tank,Is the business scalable?,monologue,9,Our product is an optimized solution that allows anyone to make a better cup of coffee.,Sản phẩm của bọn em là một giải pháp tối ưu cho phép bất kỳ ai cũng pha được một tách cà phê thơm ngon hơn.
17,Shark tank,Is the business scalable?,monologue,10,"Make no mistake, this simple coffee filter is a game changer.","Đừng có nhầm, cái phin cà phê đơn giản này mà lại là một thứ đột phá đó nha."
17,Shark tank,Is the business scalable?,monologue,11,Now I'll explain to you how it works. OK?,"Giờ em sẽ giải thích cho mọi người cách mà nó ""work."" OK?"
17,Shark tank,Is the business scalable?,monologue,12,You only need to hang it over your cup and then pour hot water inside.,Mấy anh chị chỉ cần treo nó trên cái tách của mình rồi sau đó đổ nước nóng vào trong.
17,Shark tank,Is the business scalable?,monologue,13,It will flow directly into your cup and your coffee will be ready within two minutes.,Nó sẽ chảy trực tiếp vào tách của mấy anh chị và cà phê của mấy anh chị sẽ sẵn sàng chỉ trong vòng hai phút.
17,Shark tank,Is the business scalable?,monologue,14,There are no preservatives and additives in the process of making this product.,Không hề có chất bảo quản lẫn chất phụ gia trong quy trình làm nên sản phẩm này.
17,Shark tank,Is the business scalable?,monologue,15,"So sharks, who wants to get rich from this billion-dollar idea with me?","Vậy nên các sharks, ai muốn làm giàu từ ý tưởng triệu đô này với em không?"
17,Shark tank,Is the business scalable?,dialogue,1,"Huy: OK, I got a question for you, what's your unique selling point?","Huy: OK, anh có một câu hỏi cho em, điểm đặc trưng bán hàng của em là gì?"
17,Shark tank,Is the business scalable?,dialogue,2,"Huy: In my day, a product like this was so easy to copy.","Huy: Vào thời của anh, một sản phẩm như này rất chi là dễ để copy."
17,Shark tank,Is the business scalable?,dialogue,3,Morgan: Actually I had a patent for this product 2 years ago.,Morgan: Thực ra em có một bằng sáng chế cho sản phẩm này 2 năm trước.
17,Shark tank,Is the business scalable?,dialogue,4,"Huy: That's more like it, then why don't we talk numbers now?","Huy: Phải vậy chứ, thế sao ta không nói chuyện con số đi nhỉ?"
17,Shark tank,Is the business scalable?,dialogue,5,Morgan: Our net profit up to this point is 1.2 billion.,Morgan: Lợi nhuận ròng của bọn em tính đến thời điểm này là 1 tỉ 2.
17,Shark tank,Is the business scalable?,dialogue,6,"Morgan: We ended 2019 with only 300,000,000 in sales.","Morgan: Bọn em kết thúc năm 2019 với chỉ vỏn vẹn 300,000,000 doanh số."
17,Shark tank,Is the business scalable?,dialogue,7,"Morgan: However, my company was valued at nearly 1.5 billion in the last round.","Morgan: Tuy nhiên, công ty của em đã được định giá gần 1 tỉ rưỡi ở vòng cuối cùng."
17,Shark tank,Is the business scalable?,dialogue,8,"Kim: Because your revenue was too low and this product is not my taste, sorry but I'm out.","Kim: Vì doanh thu của em quá thấp và sản phẩm này không phải là khẩu vị của chị, xin lỗi nhưng mà chị xin rút."
17,Shark tank,Is the business scalable?,dialogue,9,"Morgan: In June of this year, we partnered with some coffee farms in Florida to make a new product line.","Morgan: Vào tháng Sáu năm nay, bọn em đã cộng tác với vài trang trại cà phê bên Florida để làm ra một dòng sản phẩm mới."
17,Shark tank,Is the business scalable?,dialogue,10,"Huy: Make no mistake, what concerns me the most right now is your marketing team.","Huy: Đừng có nhầm nhé, cái điều mà anh băn khoăn nhất ngay bây giờ là cái team marketing của em."
17,Shark tank,Is the business scalable?,dialogue,11,Morgan: Actually I have no intention to advertise.,Morgan: Thực ra em không có ý định để quảng cáo.
17,Shark tank,Is the business scalable?,dialogue,12,"Morgan: I believe if I can understand the customer needs, I will be able to win this game by word of mouth.","Morgan: Em tin rằng nếu em có thể hiểu được nhu cầu khách hàng, em sẽ có thể thắng được cuộc chơi này bằng truyền miệng."
17,Shark tank,Is the business scalable?,dialogue,13,"Huy: OK, this is my offer, I want 5000 for every product sold until I get my money back.","Huy: OK, đây là offer của anh, anh muốn 5000 cho mỗi sản phẩm được bán cho đến khi anh lấy lại được tiền của mình."
17,Shark tank,Is the business scalable?,dialogue,14,"Huy: And, the remaining money will be a convertible loan.","Huy: Và, số tiền còn lại sẽ là một khoảng vay chuyển đổi."
17,Shark tank,Is the business scalable?,dialogue,15,Huy: On condition that you will have to work for me for three years if you fail.,Huy: Với điều kiện rằng em sẽ phải làm việc cho anh trong ba năm nếu như em thất bại.
18,LinkedIn,Are you a job seeker?,slang,1,I'll give you that / I'm right there with you / that I agree with you / I agree with you about that,Cái đó thì tôi công nhận đúng
18,LinkedIn,Are you a job seeker?,slang,2,"Same old, same old",Cũng vậy vậy thôi
18,LinkedIn,Are you a job seeker?,slang,3,Hear me out / Lemme finish / listen to me /,Nghe cho hết đi đã
18,LinkedIn,Are you a job seeker?,slang,4,I've had that happen / I've had that happened to me / that's happened to me / that's happened to me once,Tôi từng bị cái đó rồi
18,LinkedIn,Are you a job seeker?,slang,5,Top-notch / Excellent / out of this world,Đỉnh của đỉnh
18,LinkedIn,Are you a job seeker?,vocab,1,Professional networking platform,Nền tảng kết nối chuyên nghiệp
18,LinkedIn,Are you a job seeker?,vocab,2,"No more, no less","Không hơn, không kém"
18,LinkedIn,Are you a job seeker?,vocab,3,Earlier this month,Hồi đầu tháng này
18,LinkedIn,Are you a job seeker?,vocab,4,A data leak / A data breach / a data leakage,Một vụ rò rỉ dữ liệu
18,LinkedIn,Are you a job seeker?,vocab,5,Fully secure,Hoàn toàn bảo mật
18,LinkedIn,Are you a job seeker?,vocab,6,A wonderful tool / A miraculous tool / a marvelous tool,Một công cụ vi diệu
18,LinkedIn,Are you a job seeker?,vocab,7,At this point / At the moment / at this moment / now / currently / at present / at the present time / for now / for the moment / for the time being,Ở thời điểm này
18,LinkedIn,Are you a job seeker?,vocab,8,A proper resume,Một cái resume hoàn chỉnh
18,LinkedIn,Are you a job seeker?,vocab,9,In the past few days / In the last few days / for the past few days / for the last few days,Trong những ngày qua
18,LinkedIn,Are you a job seeker?,vocab,10,Let alone / Not to mention,Chứ nói gì đến
18,LinkedIn,Are you a job seeker?,vocab,11,Office staff / Office workers / white-collar workers,Dân văn phòng
18,LinkedIn,Are you a job seeker?,vocab,12,Particularly important / Especially important / extremely important / exceptionally important,Đặc biệt quan trọng
18,LinkedIn,Are you a job seeker?,vocab,13,Roughly / Around / about / approximately / more or less,Vào khoảng
18,LinkedIn,Are you a job seeker?,vocab,14,Way too expensive / Extremely expensive / far too expensive / a complete rip-off,Quá là mắc
18,LinkedIn,Are you a job seeker?,vocab,15,Trade-off / Give and take / compromise / quid pro quo,Sự đánh đổi
18,LinkedIn,Are you a job seeker?,vocab,16,Avoid this question / Sidestep this question / dodge this question / evade this question,Tránh né câu hỏi này
18,LinkedIn,Are you a job seeker?,vocab,17,Get hired / Get employed / get recruited / get accepted / get picked / get chosen,Được tuyển
18,LinkedIn,Are you a job seeker?,vocab,18,Increase your chances / Increase your opportunities / increase your probablity,Gia tăng khả năng của cậu
18,LinkedIn,Are you a job seeker?,vocab,19,Good preparation,Sự chuẩn bị tốt
18,LinkedIn,Are you a job seeker?,vocab,20,Recruiters / Headhunters / employers / hiring managers,Các nhà tuyển dụng
18,LinkedIn,Are you a job seeker?,vocab,21,The core of the problem / The heart of the problem / the crux of the problem / the center of the problem,Cốt lõi của vấn đề
18,LinkedIn,Are you a job seeker?,vocab,22,An eye-catching resume,Một cái resume bắt mắt
18,LinkedIn,Are you a job seeker?,vocab,23,Bump into / Run into,Đụng phải
18,LinkedIn,Are you a job seeker?,vocab,24,She dumped me / She ditched me / she left me / she broke up with me,Cổ đã đá tôi
18,LinkedIn,Are you a job seeker?,vocab,25,Changeable / Unpredictable / unstable,Hay thay đổi
18,LinkedIn,Are you a job seeker?,phrase,1,It will be way more convincing,Nó sẽ có sức thuyết phục hơn rất là nhiều
18,LinkedIn,Are you a job seeker?,phrase,2,I don't know if you noticed,Tôi không biết cậu có để ý không
18,LinkedIn,Are you a job seeker?,phrase,3,There was a lot of data leaks on this platform,Có rất nhiều vụ rò rỉ thông tin trên nền tảng này
